Order_id,Order_date,Customer_id,Region,Product,Cost,Sales,Profit,Year,Month
15594,02-09-23,5364,West,Phone,615.38,721.85,106.47,2023,2
15595,05-30-23,7220,West,Phone,541.24,722.24,181,2023,5
15598,02-01-23,1559,North,Laptop,716.77,950.04,233.27,2023,2
15599,02-24-23,4105,North,Tablet,495.68,944.94,449.26,2023,2
15600,10-28-23,4115,West,Laptop,548.15,812.34,264.19,2023,10
15601,03-14-23,5644,East,Laptop,783.29,920.21,136.92,2023,3
15602,04-23-23,7533,North,Headphones,173.36,516.9,343.54,2023,4
15603,03-01-23,2279,South,Keyboard,822.76,969.78,147.02,2023,3
15604,02-14-23,3720,East,Monitor,646.52,1054.86,408.34,2023,2
15607,12-23-23,1078,West,Monitor,959.29,1425.66,466.37,2023,12
15608,11-24-23,2995,South,Headphones,122.26,560.73,438.47,2023,11
15611,02-19-23,6650,West,Laptop,274.79,335.56,60.77,2023,2
15612,10-19-23,8076,North,Laptop,262.89,365.13,102.24,2023,10
15613,08-06-23,2527,North,Headphones,152.68,456.87,304.19,2023,8
15614,04-19-23,6765,West,Keyboard,324.43,337.28,12.85,2023,4
15615,01-22-23,5470,East,Phone,570.61,1027.94,457.33,2023,1
15619,05-03-23,8924,South,Laptop,187.69,496.87,309.18,2023,5
15620,02-28-23,1540,East,Laptop,430.95,666.64,235.69,2023,2
15621,06-08-23,4137,South,Phone,571.22,1050.67,479.45,2023,6
15622,11-05-23,8347,East,Laptop,443.6,835.06,391.46,2023,11
15623,06-29-23,5552,East,Laptop,941.59,1102.17,160.58,2023,6
15624,09-30-23,5789,South,Phone,300.42,360.48,60.06,2023,9
15626,09-18-23,7032,South,Keyboard,786.2,854.57,68.37,2023,9
15627,05-25-23,3455,South,Laptop,210.53,327.7,117.17,2023,5
15629,07-08-23,6463,North,Keyboard,336.5,431.94,95.44,2023,7
15631,09-05-23,3175,West,Monitor,904.22,1112.04,207.82,2023,9
15632,09-07-23,7014,North,Headphones,312.7,608.72,296.02,2023,9
15634,10-06-23,1236,East,Headphones,203.3,617.03,413.73,2023,10
15636,06-16-23,7000,North,Tablet,702.73,749.28,46.55,2023,6
15638,04-05-23,3763,South,Headphones,730.45,1178.43,447.98,2023,4
15639,11-12-23,2622,West,Headphones,841.22,1035.9,194.68,2023,11
15643,06-03-23,3974,South,Tablet,532.13,961.38,429.25,2023,6
15644,08-24-23,8044,South,Keyboard,268.65,504.66,236.01,2023,8
15645,01-02-23,5918,South,Keyboard,164.17,294.21,130.04,2023,1
15646,07-18-23,9550,East,Monitor,482.35,639.78,157.43,2023,7
15648,02-02-23,2306,South,Keyboard,819.19,985.14,165.95,2023,2
15649,11-16-23,3084,West,Keyboard,481.63,528.88,47.25,2023,11
15650,06-13-23,7654,West,Laptop,777.12,889.83,112.71,2023,6
15652,04-07-23,8384,West,Tablet,513.45,567.69,54.24,2023,4
15653,11-24-23,5683,North,Tablet,336.61,736.45,399.84,2023,11
15654,01-09-23,4080,North,Monitor,290.51,389.5,98.99,2023,1
15655,08-14-23,7892,West,Tablet,602.69,686.84,84.15,2023,8
15657,03-15-23,2384,South,Keyboard,212.02,583.15,371.13,2023,3
15658,12-19-23,9790,West,Monitor,231.15,314.6,83.45,2023,12
15660,07-31-23,2435,North,Laptop,816.78,1179.66,362.88,2023,7
15662,07-25-23,3444,West,Tablet,221.52,458.74,237.22,2023,7
15663,02-06-23,9678,West,Headphones,512.3,613.73,101.43,2023,2
15664,11-10-23,1760,East,Phone,427.72,857.55,429.83,2023,11
15665,10-08-23,5985,South,Tablet,781.88,1123.87,341.99,2023,10
15666,03-25-23,5543,West,Laptop,436.12,450.88,14.76,2023,3
15668,02-08-23,1597,East,Keyboard,753.09,767.9,14.81,2023,2
15669,01-19-23,3418,North,Monitor,629.3,745.13,115.83,2023,1
15670,03-28-23,1036,South,Headphones,304.34,749.99,445.65,2023,3
15672,01-07-23,7645,North,Keyboard,295.62,630.39,334.77,2023,1
15673,01-14-23,8065,South,Headphones,771.58,978.59,207.01,2023,1
15676,01-27-23,6440,North,Phone,628.78,670.43,41.65,2023,1
15677,11-18-23,4279,West,Phone,782.37,1089.64,307.27,2023,11
15679,03-15-23,6427,West,Tablet,955.16,967.9,12.74,2023,3
15680,11-03-23,7020,West,Keyboard,894.73,1134.34,239.61,2023,11
15681,11-04-23,7856,East,Keyboard,418.31,813.85,395.54,2023,11
15682,05-10-23,5163,South,Monitor,729.41,1133.12,403.71,2023,5
15683,12-29-23,6372,South,Keyboard,207.2,411.01,203.81,2023,12
15684,07-07-23,9788,North,Tablet,912.31,1084.64,172.33,2023,7
15685,11-08-23,6160,West,Keyboard,198.29,222.33,24.04,2023,11
15686,06-25-23,4641,South,Tablet,434.93,651.05,216.12,2023,6
15688,09-29-23,9708,West,Keyboard,380.55,526.48,145.93,2023,9
15689,10-21-23,8266,East,Tablet,459.84,506.33,46.49,2023,10
15692,07-03-23,8664,South,Headphones,407.21,843.35,436.14,2023,7
15693,04-10-23,7440,North,Monitor,756.97,1060.4,303.43,2023,4
15694,06-01-23,1909,North,Keyboard,102.35,289.11,186.76,2023,6
15695,08-16-23,6819,East,Tablet,482.88,757.99,275.11,2023,8
15698,08-19-23,3927,East,Phone,552.9,897.98,345.08,2023,8
15699,04-02-23,9973,East,Laptop,562.33,817.79,255.46,2023,4
15701,06-21-23,3026,West,Monitor,407.24,543.49,136.25,2023,6
15702,11-16-23,8048,West,Laptop,674.47,1093.05,418.58,2023,11
15705,01-14-23,6933,West,Headphones,964.52,1370.69,406.17,2023,1
15707,05-26-23,3899,East,Laptop,155.34,648.87,493.53,2023,5
15710,03-14-23,1783,North,Tablet,238.74,694.34,455.6,2023,3
15711,04-07-23,9930,East,Headphones,998.39,1053.01,54.62,2023,4
15712,01-01-24,7678,North,Keyboard,368.56,681.44,312.88,2024,1
15713,10-13-23,3943,East,Monitor,987.56,1400.18,412.62,2023,10
15714,03-07-23,3656,East,Laptop,137.09,326.7,189.61,2023,3
15715,09-18-23,3510,West,Keyboard,662.28,1005.38,343.1,2023,9
15716,11-02-23,8335,West,Headphones,169.88,429.08,259.2,2023,11
15717,01-18-23,3568,North,Laptop,686.08,817.8,131.72,2023,1
15718,10-09-23,3937,North,Tablet,565.38,686.28,120.9,2023,10
15719,08-08-23,1270,South,Phone,116.36,609.27,492.91,2023,8
15721,11-18-23,7749,West,Keyboard,474.06,966.79,492.73,2023,11
15722,07-15-23,2669,North,Keyboard,821.49,1254.42,432.93,2023,7
15725,11-05-23,6017,South,Tablet,375.78,786.32,410.54,2023,11
15726,05-23-23,3813,South,Tablet,744.38,783.94,39.56,2023,5
15727,05-27-23,8729,South,Tablet,815.2,914.63,99.43,2023,5
15729,07-20-23,8922,North,Monitor,972.07,1050.56,78.49,2023,7
15731,02-15-23,9662,South,Laptop,574.47,879.84,305.37,2023,2
15732,03-03-23,2200,East,Monitor,797.08,1064.01,266.93,2023,3
15733,03-27-23,2259,South,Laptop,912.68,1294.36,381.68,2023,3
15734,12-23-23,2511,South,Headphones,542.06,1032.31,490.25,2023,12
15736,01-02-23,6229,North,Laptop,587.84,631.06,43.22,2023,1
15737,04-15-23,4827,North,Laptop,352.79,494.37,141.58,2023,4
15738,07-11-23,1259,East,Headphones,870.23,1047.94,177.71,2023,7
15740,09-03-23,5976,North,Tablet,877.93,1360.95,483.02,2023,9
15741,05-14-23,7243,West,Headphones,796.13,918.91,122.78,2023,5
15742,11-29-23,3254,South,Headphones,718.27,1046.86,328.59,2023,11
15743,04-14-23,8897,North,Keyboard,548.25,960.06,411.81,2023,4
15744,10-04-23,3603,West,Laptop,227.85,242.6,14.75,2023,10
15745,11-17-23,8671,East,Monitor,952.74,1200.43,247.69,2023,11
15748,12-07-23,2462,East,Monitor,656.53,906.08,249.55,2023,12
15749,12-04-23,5282,North,Phone,995.9,1197.13,201.23,2023,12
15750,02-25-23,2350,East,Keyboard,612.94,821.85,208.91,2023,2
15752,08-09-23,9753,South,Tablet,690.56,977.15,286.59,2023,8
15756,05-16-23,8450,West,Laptop,101.93,257.9,155.97,2023,5
15757,06-16-23,5136,East,Laptop,188.1,663.41,475.31,2023,6
15758,01-14-23,9620,West,Tablet,531.18,986.68,455.5,2023,1
15759,11-08-23,2958,North,Headphones,430.71,673.49,242.78,2023,11
15760,10-17-23,7223,West,Headphones,555.38,967.97,412.59,2023,10
15761,02-20-23,4837,South,Keyboard,714.22,1112.46,398.24,2023,2
15762,05-20-23,5027,North,Laptop,599.28,862.04,262.76,2023,5
15763,10-19-23,2293,South,Tablet,265.91,640.93,375.02,2023,10
15764,03-16-23,5290,South,Headphones,138.74,447.14,308.4,2023,3
15765,11-19-23,4512,North,Phone,569.97,765.16,195.19,2023,11
15766,09-05-23,8009,North,Laptop,918.67,1169.71,251.04,2023,9
15767,09-18-23,8422,North,Keyboard,611.01,1039.67,428.66,2023,9
15768,01-17-23,8952,East,Monitor,111.17,497.45,386.28,2023,1
15769,10-31-23,7634,West,Monitor,499.94,724.83,224.89,2023,10
15770,07-23-23,2895,West,Keyboard,322.44,742.95,420.51,2023,7
15772,06-07-23,8113,South,Monitor,873.49,907.32,33.83,2023,6
15773,03-20-23,3204,North,Tablet,508.9,561.06,52.16,2023,3
15774,04-23-23,3883,West,Laptop,147.17,624.61,477.44,2023,4
15775,12-06-23,7119,East,Headphones,177.29,610.5,433.21,2023,12
15776,12-21-23,8487,West,Laptop,178.31,283.29,104.98,2023,12
15778,04-28-23,5192,South,Headphones,726.79,828.06,101.27,2023,4
15779,09-17-23,2089,North,Keyboard,313.37,807.8,494.43,2023,9
15780,09-28-23,3427,South,Keyboard,695.68,1140.24,444.56,2023,9
15781,12-21-23,4942,South,Phone,333.18,407.14,73.96,2023,12
15784,08-25-23,4090,South,Keyboard,806.32,1004.85,198.53,2023,8
15785,03-21-23,4336,South,Monitor,771.56,958.47,186.91,2023,3
15786,10-30-23,1040,North,Monitor,230.87,515.68,284.81,2023,10
15787,12-16-23,8123,South,Headphones,605.5,1035.45,429.95,2023,12
15788,09-24-23,2255,South,Keyboard,314.1,482.59,168.49,2023,9
15790,04-17-23,2426,East,Tablet,316.18,710.45,394.27,2023,4
15791,07-19-23,7100,South,Tablet,888.68,1048.32,159.64,2023,7
15793,08-08-23,1574,South,Tablet,289.9,424.45,134.55,2023,8
15794,09-18-23,4083,South,Phone,134.23,542.35,408.12,2023,9
15796,09-08-23,8996,North,Keyboard,323.47,353.9,30.43,2023,9
15797,03-18-23,1160,East,Headphones,413.99,651.6,237.61,2023,3
15800,10-14-23,7394,South,Tablet,226.59,532.91,306.32,2023,10
15801,07-25-23,5161,South,Tablet,559.07,1030.97,471.9,2023,7
15802,02-14-23,8704,North,Tablet,139.83,312.09,172.26,2023,2
15804,12-22-23,9337,North,Laptop,537.04,748.66,211.62,2023,12
15805,03-01-23,1154,South,Keyboard,425.61,540.58,114.97,2023,3
15806,10-05-23,3849,South,Phone,340.99,683.41,342.42,2023,10
15807,01-15-23,3217,East,Headphones,723.6,1137.53,413.93,2023,1
15810,04-08-23,7966,East,Tablet,653.37,1052.39,399.02,2023,4
15812,11-19-23,6307,North,Monitor,552.2,709.56,157.36,2023,11
15813,10-10-23,7374,East,Headphones,682.61,1071.73,389.12,2023,10
15814,09-05-23,1273,North,Keyboard,136.86,557.87,421.01,2023,9
15815,03-22-23,5492,East,Headphones,472.37,668.39,196.02,2023,3
15816,02-05-23,2350,South,Phone,413.44,765.84,352.4,2023,2
15817,10-23-23,3837,West,Tablet,581.59,1044.77,463.18,2023,10
15819,10-21-23,7323,South,Headphones,779.83,1198.83,419,2023,10
15821,09-22-23,4159,West,Monitor,888.68,1193.47,304.79,2023,9
15822,04-22-23,3222,West,Headphones,926.78,1418.73,491.95,2023,4
15824,08-09-23,2856,West,Headphones,739.41,995.23,255.82,2023,8
15825,03-17-23,6696,South,Monitor,849.78,892.18,42.4,2023,3
15826,08-03-23,3079,South,Phone,705.39,992.07,286.68,2023,8
15827,08-03-23,2215,East,Phone,411.26,716.55,305.29,2023,8
15828,07-18-23,8067,East,Headphones,358.55,594.58,236.03,2023,7
15829,09-03-23,7972,West,Headphones,842.43,1328.31,485.88,2023,9
15830,11-26-23,7891,North,Laptop,251.53,401.07,149.54,2023,11
15831,06-08-23,5312,East,Monitor,397.26,584.58,187.32,2023,6
15835,07-02-23,3657,West,Keyboard,379.41,722.59,343.18,2023,7
15836,01-27-23,7703,South,Monitor,930.89,1141.08,210.19,2023,1
15837,03-25-23,3438,East,Monitor,366.99,473.15,106.16,2023,3
15839,08-03-23,1051,West,Keyboard,829.24,1277.42,448.18,2023,8
15840,08-30-23,4777,East,Monitor,793.91,860.36,66.45,2023,8
15842,08-24-23,5937,East,Phone,507.04,551.9,44.86,2023,8
15843,01-01-24,3916,West,Phone,834.52,977.7,143.18,2024,1
15844,12-08-23,4722,North,Laptop,327.59,649.75,322.16,2023,12
15850,09-12-23,1478,South,Laptop,284.08,629,344.92,2023,9
15852,01-10-23,6207,West,Headphones,117.93,513.7,395.77,2023,1
15853,12-16-23,6474,West,Phone,768.15,1115.91,347.76,2023,12
15854,04-08-23,6637,West,Headphones,391.48,852.84,461.36,2023,4
15855,05-24-23,7746,North,Laptop,771.02,1247.55,476.53,2023,5
15856,06-15-23,4426,North,Phone,948.56,1007.49,58.93,2023,6
15857,12-15-23,8354,South,Laptop,828.16,1317.91,489.75,2023,12
15859,11-28-23,7853,South,Keyboard,781.67,916.84,135.17,2023,11
15861,09-02-23,5117,East,Laptop,242.52,484.89,242.37,2023,9
15864,03-14-23,4469,North,Keyboard,291.87,463.71,171.84,2023,3
15866,10-23-23,2347,East,Keyboard,847.68,1190.72,343.04,2023,10
15868,06-12-23,8723,North,Tablet,922.36,1031.03,108.67,2023,6
15869,05-12-23,9785,South,Keyboard,875.33,1202.24,326.91,2023,5
15871,06-06-23,5603,North,Laptop,700.88,751.96,51.08,2023,6
15872,09-14-23,5706,North,Tablet,926.44,1021.34,94.9,2023,9
15873,02-02-23,2560,North,Tablet,661.12,970.57,309.45,2023,2
15874,10-18-23,6096,East,Phone,839.35,1141.01,301.66,2023,10
15876,02-06-23,4775,South,Phone,652.28,887.72,235.44,2023,2
15881,02-17-23,8508,North,Laptop,506.79,594.91,88.12,2023,2
15882,07-18-23,1438,West,Tablet,373.3,596.19,222.89,2023,7
15884,08-14-23,4992,East,Keyboard,302.51,587.47,284.96,2023,8
15885,12-02-23,7122,West,Headphones,307.31,389.47,82.16,2023,12
15886,11-23-23,1832,East,Headphones,173.48,514.55,341.07,2023,11
15887,11-15-23,4139,North,Laptop,690.48,974.93,284.45,2023,11
15889,01-16-23,5847,West,Monitor,733.26,986.04,252.78,2023,1
15890,02-14-23,5563,West,Tablet,214.1,704.28,490.18,2023,2
15891,06-20-23,7510,North,Headphones,975.12,1022.75,47.63,2023,6
15892,01-15-23,2477,North,Laptop,145.55,606.36,460.81,2023,1
15893,10-04-23,8785,North,Phone,551.25,909.92,358.67,2023,10
15894,04-15-23,4057,South,Monitor,480.19,631.09,150.9,2023,4
15895,08-18-23,1132,North,Tablet,862.46,1110.94,248.48,2023,8
15897,03-09-23,6244,East,Laptop,550.94,584.48,33.54,2023,3
15898,08-22-23,8875,South,Keyboard,655.59,918.55,262.96,2023,8
15899,06-27-23,6145,East,Keyboard,784.52,1200.21,415.69,2023,6
15900,01-19-23,5677,West,Monitor,348.5,702.25,353.75,2023,1
15901,08-13-23,1045,West,Monitor,494.73,705.31,210.58,2023,8
15902,11-25-23,5974,East,Headphones,700.45,739.71,39.26,2023,11
15903,07-28-23,4811,North,Tablet,999.19,1244.46,245.27,2023,7
15905,12-12-23,1465,West,Tablet,320.98,657.86,336.88,2023,12
15906,03-18-23,5775,South,Headphones,657.9,791.25,133.35,2023,3
15907,08-30-23,4755,West,Phone,306.8,581.02,274.22,2023,8
15908,03-09-23,1201,South,Monitor,215.2,461.78,246.58,2023,3
15909,11-18-23,7271,West,Monitor,432.84,631.15,198.31,2023,11
15910,03-11-23,8831,East,Monitor,686.92,928.72,241.8,2023,3
15913,04-17-23,4457,North,Tablet,314.5,780.49,465.99,2023,4
15915,09-28-23,2313,East,Phone,304.66,786.29,481.63,2023,9
15916,01-23-23,3924,North,Keyboard,997.09,1096.83,99.74,2023,1
15917,05-27-23,8998,North,Headphones,244.49,657.62,413.13,2023,5
15919,02-22-23,3846,North,Keyboard,287.01,305.89,18.88,2023,2
15920,10-01-23,8264,North,Phone,171.15,624.28,453.13,2023,10
15921,11-21-23,2650,South,Keyboard,690.92,972.31,281.39,2023,11
15922,10-06-23,3125,East,Headphones,277,544.02,267.02,2023,10
15923,07-08-23,4733,North,Headphones,421.13,452.21,31.08,2023,7
15925,03-09-23,6701,South,Headphones,653.23,938.29,285.06,2023,3
15926,08-18-23,3161,East,Phone,335.57,813.83,478.26,2023,8
15928,01-18-23,2893,South,Keyboard,556.11,902.79,346.68,2023,1
15929,05-09-23,3603,North,Phone,516.48,932.33,415.85,2023,5
15930,04-26-23,4524,East,Keyboard,472.78,858.07,385.29,2023,4
15931,04-08-23,3142,East,Tablet,702.99,883.28,180.29,2023,4
15932,12-29-23,3887,South,Tablet,568.52,907.74,339.22,2023,12
15934,10-05-23,3632,East,Phone,308.11,326.52,18.41,2023,10
15935,06-09-23,2877,West,Phone,620.96,688.58,67.62,2023,6
15936,04-24-23,8410,East,Phone,583.97,901.1,317.13,2023,4
15937,11-03-23,3271,West,Monitor,502.45,904.88,402.43,2023,11
15938,04-05-23,6267,West,Headphones,436.76,896.17,459.41,2023,4
15940,10-31-23,1766,North,Keyboard,226.11,392.16,166.05,2023,10
15941,06-26-23,6851,North,Tablet,361.33,469.13,107.8,2023,6
15942,08-04-23,6201,North,Tablet,876.59,1025.86,149.27,2023,8
15943,01-04-23,5336,North,Keyboard,944.21,1126.32,182.11,2023,1
15944,12-29-23,5367,West,Phone,561.17,739.8,178.63,2023,12
15946,10-08-23,5924,South,Monitor,674.39,1154.48,480.09,2023,10
15947,08-08-23,9377,South,Tablet,408.51,775.38,366.87,2023,8
15949,02-25-23,4144,East,Headphones,980.6,1007.59,26.99,2023,2
15950,07-30-23,8524,South,Phone,387.55,849.7,462.15,2023,7
15952,06-12-23,2650,West,Laptop,777.16,1057.49,280.33,2023,6
15955,12-22-23,1260,East,Laptop,264.43,717.36,452.93,2023,12
15956,12-29-23,6052,East,Keyboard,208.03,695.35,487.32,2023,12
15957,12-29-23,1178,North,Keyboard,205.6,515.22,309.62,2023,12
15958,04-21-23,3229,West,Headphones,284.45,598.96,314.51,2023,4
15959,10-30-23,1345,South,Headphones,699.54,961.9,262.36,2023,10
15960,02-19-23,6105,East,Headphones,189.56,460.1,270.54,2023,2
15961,08-06-23,2247,East,Laptop,319.94,714.96,395.02,2023,8
15962,01-09-23,5320,East,Laptop,486.9,897.22,410.32,2023,1
15964,11-20-23,1456,West,Headphones,322,425.04,103.04,2023,11
15965,04-26-23,8653,West,Tablet,619.43,899.15,279.72,2023,4
15966,10-28-23,7128,North,Headphones,844.39,1139.72,295.33,2023,10
15967,08-11-23,5339,South,Tablet,260.81,425.64,164.83,2023,8
15968,08-10-23,3476,South,Monitor,935.36,1285.35,349.99,2023,8
15970,11-30-23,3758,South,Keyboard,394.35,743.24,348.89,2023,11
15973,08-25-23,8397,North,Headphones,263.72,490.31,226.59,2023,8
15975,08-16-23,3372,West,Laptop,861.97,1049.89,187.92,2023,8
15977,12-15-23,2912,West,Headphones,215.02,437.17,222.15,2023,12
15978,01-01-24,6689,South,Phone,545.5,921.07,375.57,2024,1
15980,03-18-23,7906,North,Keyboard,312.02,691.54,379.52,2023,3
15981,07-12-23,2637,West,Laptop,394.92,663.04,268.12,2023,7
15982,11-09-23,3337,South,Laptop,193.08,477.04,283.96,2023,11
15983,12-14-23,9524,North,Tablet,864.96,1149.43,284.47,2023,12
15985,05-04-23,2227,North,Phone,354.02,718.65,364.63,2023,5
15986,04-07-23,5399,North,Phone,938.23,968.88,30.65,2023,4
15987,03-08-23,7598,East,Monitor,235.9,638.7,402.8,2023,3
15988,10-04-23,7729,East,Phone,349.2,803.45,454.25,2023,10
15989,09-29-23,3268,South,Tablet,114.13,334.83,220.7,2023,9
15990,09-05-23,2650,North,Laptop,515.19,943.39,428.2,2023,9
15991,12-04-23,7995,East,Headphones,584.17,1030.88,446.71,2023,12
15992,10-27-23,5928,East,Headphones,474.65,739.48,264.83,2023,10
15993,03-28-23,2411,West,Headphones,260.96,648.2,387.24,2023,3
15994,06-07-23,4243,South,Phone,312.44,523.86,211.42,2023,6
15997,07-24-23,1778,North,Tablet,741.01,799.67,58.66,2023,7
15998,12-24-23,9296,West,Keyboard,856.14,1240.88,384.74,2023,12
15999,10-05-23,9992,West,Headphones,311.11,794,482.89,2023,10
16000,10-21-23,9958,East,Laptop,129.45,184.3,54.85,2023,10
16003,03-12-23,6931,West,Keyboard,871.74,1303.45,431.71,2023,3
16005,09-10-23,9561,South,Monitor,913.82,1088.77,174.95,2023,9
16006,05-06-23,4364,West,Laptop,229.22,239.58,10.36,2023,5
16007,07-28-23,4248,South,Laptop,302.98,579.33,276.35,2023,7
16009,02-13-23,7266,North,Laptop,835.44,1162.27,326.83,2023,2
16012,10-16-23,3940,North,Headphones,162.22,575.48,413.26,2023,10
16013,09-06-23,7229,South,Phone,867.96,1241.32,373.36,2023,9
16014,06-27-23,6521,North,Phone,628.71,863.83,235.12,2023,6
16015,07-06-23,3606,East,Monitor,529.07,574.49,45.42,2023,7
16016,01-31-23,3229,South,Monitor,480.41,916.29,435.88,2023,1
16017,02-11-23,9619,East,Tablet,724.05,1050.59,326.54,2023,2
16018,04-25-23,4678,West,Phone,578.53,777.94,199.41,2023,4
16019,06-14-23,8192,East,Keyboard,483.79,514.68,30.89,2023,6
16020,08-04-23,6731,East,Keyboard,884.22,1256.81,372.59,2023,8
16021,07-12-23,6187,North,Tablet,854.88,1043.57,188.69,2023,7
16023,08-09-23,7211,West,Laptop,180.73,591.28,410.55,2023,8
16024,02-22-23,9126,North,Headphones,256.06,548.38,292.32,2023,2
16026,01-09-23,4582,West,Tablet,183.42,675.22,491.8,2023,1
16027,07-22-23,6581,North,Headphones,217.5,394.92,177.42,2023,7
16029,02-22-23,6993,South,Keyboard,336.6,474.74,138.14,2023,2
16030,02-22-23,9094,East,Phone,724.75,974.07,249.32,2023,2
16031,11-29-23,9024,East,Phone,975.14,1374.19,399.05,2023,11
16032,08-14-23,6767,West,Tablet,134.37,510.75,376.38,2023,8
16033,02-22-23,4156,South,Keyboard,494.44,624.16,129.72,2023,2
16037,09-01-23,1533,East,Monitor,219.16,292.48,73.32,2023,9
16038,04-12-23,2443,North,Laptop,544.05,997.83,453.78,2023,4
16039,04-18-23,7623,South,Monitor,605.05,777.78,172.73,2023,4
16040,03-28-23,7758,North,Monitor,603.19,795.07,191.88,2023,3
16043,03-04-23,9892,East,Laptop,307.89,419.8,111.91,2023,3
16044,04-24-23,1120,East,Keyboard,833.45,1099.25,265.8,2023,4
16046,02-23-23,5687,East,Phone,471.16,706.22,235.06,2023,2
16047,05-22-23,5367,East,Laptop,591.7,774.17,182.47,2023,5
16048,12-17-23,8571,East,Phone,794.47,1229.1,434.63,2023,12
16049,06-04-23,2947,West,Phone,389.37,401.85,12.48,2023,6
16050,04-12-23,5172,South,Headphones,514.18,735.32,221.14,2023,4
16051,07-12-23,2964,West,Monitor,452.59,521.99,69.4,2023,7
16053,10-25-23,2775,South,Keyboard,557.63,617.44,59.81,2023,10
16054,02-19-23,7520,East,Monitor,343.48,775.46,431.98,2023,2
16055,02-20-23,7074,East,Keyboard,690.89,794.76,103.87,2023,2
16056,10-09-23,7542,East,Monitor,163.35,275.56,112.21,2023,10
16057,07-18-23,8374,East,Keyboard,695.86,853.91,158.05,2023,7
16058,05-17-23,7962,East,Monitor,354.83,677.56,322.73,2023,5
16059,09-14-23,2937,West,Laptop,643.19,766.96,123.77,2023,9
16060,02-13-23,7519,West,Monitor,776.56,940.68,164.12,2023,2
16061,03-31-23,8264,North,Monitor,254.25,726.87,472.62,2023,3
16063,08-24-23,5712,South,Phone,929.01,1382.42,453.41,2023,8
16064,10-06-23,9722,South,Headphones,272.78,440.24,167.46,2023,10
16065,07-15-23,3821,West,Tablet,501.37,534.04,32.67,2023,7
16066,04-27-23,2079,North,Monitor,806.28,1160.37,354.09,2023,4
16067,07-05-23,3335,North,Headphones,724.87,778.77,53.9,2023,7
16069,12-11-23,2035,West,Laptop,629.52,1043.7,414.18,2023,12
16070,09-03-23,8028,East,Tablet,140.44,440.37,299.93,2023,9
16071,01-08-23,6182,East,Keyboard,619.91,890.57,270.66,2023,1
16072,09-22-23,3967,South,Phone,740.56,1070.31,329.75,2023,9
16073,12-29-23,6274,South,Headphones,313.12,419.19,106.07,2023,12
16076,05-11-23,8869,East,Laptop,106.87,411.36,304.49,2023,5
16077,03-17-23,5710,East,Tablet,731,1180.45,449.45,2023,3
16079,11-23-23,6435,West,Tablet,460.15,737.03,276.88,2023,11
16080,01-24-23,7582,South,Headphones,784.46,1058.19,273.73,2023,1
16081,11-20-23,2391,South,Keyboard,881.63,964.28,82.65,2023,11
16082,11-06-23,6113,South,Laptop,637.52,753.37,115.85,2023,11
16084,01-14-23,5751,South,Tablet,822.79,1204.46,381.67,2023,1
16085,12-08-23,8472,North,Phone,854.42,898.43,44.01,2023,12
16086,01-04-23,2466,East,Headphones,363.05,384.28,21.23,2023,1
16087,07-17-23,3206,North,Tablet,635.33,724.68,89.35,2023,7
16089,06-06-23,7751,West,Tablet,690.33,722.89,32.56,2023,6
16090,02-17-23,1685,South,Keyboard,677.2,1022.96,345.76,2023,2
16092,05-19-23,2902,East,Tablet,842.77,1161.89,319.12,2023,5
16094,01-09-23,1103,North,Tablet,749.95,1136.45,386.5,2023,1
16097,02-13-23,2041,South,Headphones,292.65,664.96,372.31,2023,2
16099,09-17-23,9341,North,Tablet,139.93,534.62,394.69,2023,9
16103,02-17-23,6233,North,Monitor,930.84,1383.15,452.31,2023,2
16105,12-10-23,1593,West,Laptop,873.85,1273.5,399.65,2023,12
16107,04-07-23,2824,North,Phone,940.74,990.66,49.92,2023,4
16108,07-16-23,9907,East,Keyboard,521.64,885.93,364.29,2023,7
16109,03-08-23,2956,East,Laptop,245.4,474.51,229.11,2023,3
16110,11-25-23,3581,East,Tablet,631.57,1009.84,378.27,2023,11
16111,11-06-23,5541,East,Keyboard,291.39,348.25,56.86,2023,11
16112,01-23-23,7277,West,Keyboard,614.57,982.35,367.78,2023,1
16113,07-30-23,1992,North,Tablet,145.9,574.4,428.5,2023,7
16115,05-18-23,7167,North,Phone,923.7,1056.17,132.47,2023,5
16116,08-12-23,6011,North,Monitor,787.17,1199.53,412.36,2023,8
16117,11-13-23,9480,West,Tablet,888.12,1175.95,287.83,2023,11
16118,02-02-23,3732,West,Phone,390.72,517.23,126.51,2023,2
16119,06-22-23,3866,West,Keyboard,820.52,1238.87,418.35,2023,6
16120,03-17-23,1574,North,Monitor,189.65,624.88,435.23,2023,3
16121,01-28-23,7795,North,Laptop,609.53,785.13,175.6,2023,1
16122,05-19-23,3098,West,Monitor,692.86,743.95,51.09,2023,5
16123,01-05-23,8777,East,Headphones,370.91,666.87,295.96,2023,1
16124,09-29-23,2751,North,Monitor,109.5,495.68,386.18,2023,9
16125,01-24-23,4157,West,Monitor,187,398.07,211.07,2023,1
16126,02-02-23,4387,West,Tablet,814.32,831.78,17.46,2023,2
16129,12-20-23,5795,West,Tablet,167.22,347.43,180.21,2023,12
16130,02-18-23,9712,East,Monitor,931.14,1380.4,449.26,2023,2
16132,06-11-23,3163,West,Headphones,562.1,651.59,89.49,2023,6
